valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,incValueMean3m,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2023,year,ostschweiz,grossregion,all,agegroup_sti,all,1218,1237469,98.43,NA,NA,1260,NA,9.6,NA,NA,NA,NA,TRUE
cases,2023,year,région_lémanique,grossregion,all,agegroup_sti,all,2826,1736124,162.78,NA,NA,2935.3,NA,22.2,NA,NA,NA,NA,TRUE
cases,2023,year,ticino,grossregion,all,agegroup_sti,all,498,357720,139.22,NA,NA,471,NA,3.9,NA,NA,NA,NA,TRUE
cases,2023,year,zentralschweiz,grossregion,all,agegroup_sti,all,886,854922,103.64,NA,NA,851.7,NA,6.9,NA,NA,NA,NA,TRUE
cases,2023,year,zürich,grossregion,all,agegroup_sti,all,3304,1605508,205.79,NA,NA,3224.7,NA,25.9,NA,NA,NA,NA,TRUE
cases,2024,year,CH,country,all,agegroup_sti,all,12800,9051029,141.42,NA,NA,12881.7,NA,99.8,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,all,12827,9091915,141.08,NA,NA,12916,stagnant,100,37,-1,-0.7,12468.2,TRUE
cases,2024,year,FL,country,all,agegroup_sti,all,27,40886,66.04,NA,NA,34.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2024,year,espace_mittelland,grossregion,all,agegroup_sti,all,2383,1962040,121.46,NA,NA,2395,NA,18.6,NA,NA,NA,NA,TRUE
cases,2024,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1577,1238515,127.33,NA,NA,1610.7,NA,12.3,NA,NA,NA,NA,TRUE
cases,2024,year,ostschweiz,grossregion,all,agegroup_sti,all,1241,1250159,99.27,NA,NA,1264,NA,9.7,NA,NA,NA,NA,TRUE
cases,2024,year,région_lémanique,grossregion,all,agegroup_sti,all,2996,1757496,170.47,NA,NA,2932.3,NA,23.4,NA,NA,NA,NA,TRUE
cases,2024,year,ticino,grossregion,all,agegroup_sti,all,499,358903,139.03,NA,NA,498,NA,3.9,NA,NA,NA,NA,TRUE
cases,2024,year,zentralschweiz,grossregion,all,agegroup_sti,all,909,863896,105.22,NA,NA,894.3,NA,7.1,NA,NA,NA,NA,TRUE
cases,2024,year,zürich,grossregion,all,agegroup_sti,all,3195,1620020,197.22,NA,NA,3278.7,NA,25,NA,NA,NA,NA,TRUE
cases,2025,year,CH,country,all,agegroup_sti,all,12679,9051029,140.08,NA,NA,12743.7,NA,99.8,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,all,12707,9091915,139.76,NA,NA,12774.7,stagnant,100,-120,-1.32,-0.9,12758,TRUE
cases,2025,year,FL,country,all,agegroup_sti,all,28,40886,68.48,NA,NA,31,NA,0.2,NA,NA,NA,NA,TRUE
cases,2025,year,espace_mittelland,grossregion,all,agegroup_sti,all,2344,1962040,119.47,NA,NA,2376,NA,18.5,NA,NA,NA,NA,TRUE
cases,2025,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1520,1238515,122.73,NA,NA,1572,NA,12,NA,NA,NA,NA,TRUE
cases,2025,year,ostschweiz,grossregion,all,agegroup_sti,all,1097,1250159,87.75,NA,NA,1185.3,NA,8.7,NA,NA,NA,NA,TRUE
cases,2025,year,région_lémanique,grossregion,all,agegroup_sti,all,3255,1757496,185.21,NA,NA,3025.7,NA,25.7,NA,NA,NA,NA,TRUE
cases,2025,year,ticino,grossregion,all,agegroup_sti,all,532,358903,148.23,NA,NA,509.7,NA,4.2,NA,NA,NA,NA,TRUE
cases,2025,year,zentralschweiz,grossregion,all,agegroup_sti,all,855,863896,98.97,NA,NA,883.3,NA,6.7,NA,NA,NA,NA,TRUE
cases,2025,year,zürich,grossregion,all,agegroup_sti,all,3076,1620020,189.87,NA,NA,3191.7,NA,24.3,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,0 - 14,agegroup_sti,all,50,1217937,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4029,944634,426.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,25 - 34,agegroup_sti,all,2988,1118518,267.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,35 - 44,agegroup_sti,all,961,1170364,82.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,45 - 54,agegroup_sti,all,403,1295942,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,55 - 64,agegroup_sti,all,116,990820,11.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,65+,agegroup_sti,all,43,1438358,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,unknown,agegroup_sti,all,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,0 - 14,agegroup_sti,all,50,1230641,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4478,941523,475.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,25 - 34,agegroup_sti,all,3360,1138469,295.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1122,1169962,95.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,45 - 54,agegroup_sti,all,450,1310930,34.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,55 - 64,agegroup_sti,all,138,1011907,13.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,65+,agegroup_sti,all,45,1471176,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,unknown,agegroup_sti,all,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,0 - 14,agegroup_sti,all,54,1240708,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4483,939001,477.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,25 - 34,agegroup_sti,all,3687,1154249,319.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1141,1174542,97.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,45 - 54,agegroup_sti,all,575,1318385,43.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,55 - 64,agegroup_sti,all,133,1034453,12.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,65+,agegroup_sti,all,71,1501478,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,unknown,agegroup_sti,all,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,0 - 14,agegroup_sti,all,53,1260615,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4822,936312,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,25 - 34,agegroup_sti,all,3949,1169294,337.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1315,1179733,111.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,45 - 54,agegroup_sti,all,561,1320098,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,55 - 64,agegroup_sti,all,213,1061837,20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,65+,agegroup_sti,all,45,1529471,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,unknown,agegroup_sti,all,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,0 - 14,agegroup_sti,all,28,1274656,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4815,924446,520.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,25 - 34,agegroup_sti,all,3989,1176337,339.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1382,1188040,116.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,45 - 54,agegroup_sti,all,654,1313014,49.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,55 - 64,agegroup_sti,all,178,1088721,16.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,65+,agegroup_sti,all,47,1557030,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,unknown,agegroup_sti,all,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,0 - 14,agegroup_sti,all,49,1289401,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4639,913352,507.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4061,1180500,344.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1401,1197520,116.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,45 - 54,agegroup_sti,all,649,1298078,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,55 - 64,agegroup_sti,all,228,1119892,20.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,65+,agegroup_sti,all,67,1584162,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,unknown,agegroup_sti,all,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,0 - 14,agegroup_sti,all,43,1300596,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,15 - 24,agegroup_sti,all,5236,905970,577.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4320,1182661,365.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1648,1210345,136.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,45 - 54,agegroup_sti,all,764,1279168,59.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,55 - 64,agegroup_sti,all,261,1153153,22.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,65+,agegroup_sti,all,59,1612887,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,unknown,agegroup_sti,all,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,0 - 14,agegroup_sti,all,35,1311966,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4895,902330,542.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,25 - 34,agegroup_sti,all,3951,1185209,333.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1397,1227529,113.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,45 - 54,agegroup_sti,all,642,1262568,50.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,55 - 64,agegroup_sti,all,201,1182802,16.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,65+,agegroup_sti,all,52,1636951,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,unknown,agegroup_sti,all,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,0 - 14,agegroup_sti,all,52,1325366,3.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,15 - 24,agegroup_sti,all,5208,898936,579.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4190,1187369,352.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1702,1243837,136.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,45 - 54,agegroup_sti,all,771,1246084,61.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,55 - 64,agegroup_sti,all,273,1207650,22.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,65+,agegroup_sti,all,63,1668857,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,unknown,agegroup_sti,all,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,0 - 14,agegroup_sti,all,50,1332501,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,15 - 24,agegroup_sti,all,5352,900567,594.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4456,1194949,372.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1934,1263179,153.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,45 - 54,agegroup_sti,all,875,1236387,70.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,55 - 64,agegroup_sti,all,367,1228061,29.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,65+,agegroup_sti,all,66,1699418,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,unknown,agegroup_sti,all,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,0 - 14,agegroup_sti,all,55,1349148,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,15 - 24,agegroup_sti,all,5034,919394,547.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4332,1208748,358.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1965,1299239,151.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,45 - 54,agegroup_sti,all,839,1236580,67.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,55 - 64,agegroup_sti,all,380,1250773,30.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,65+,agegroup_sti,all,108,1738391,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,unknown,agegroup_sti,all,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,0 - 14,agegroup_sti,all,56,1348976,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4788,932570,513.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4323,1211964,356.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,35 - 44,agegroup_sti,all,2065,1320867,156.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,45 - 54,agegroup_sti,all,941,1235592,76.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,55 - 64,agegroup_sti,all,468,1264238,37.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,65+,agegroup_sti,all,125,1777708,7.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,unknown,agegroup_sti,all,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,0 - 14,agegroup_sti,all,40,1348976,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,15 - 24,agegroup_sti,all,4722,932570,506.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,25 - 34,agegroup_sti,all,4311,1211964,355.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,35 - 44,agegroup_sti,all,2133,1320867,161.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,45 - 54,agegroup_sti,all,898,1235592,72.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,55 - 64,agegroup_sti,all,469,1264238,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,65+,agegroup_sti,all,121,1777708,6.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,unknown,agegroup_sti,all,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,female,5892,4136168,142.45,NA,NA,NA,NA,68.2,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,male,2670,4040405,66.08,NA,NA,NA,NA,30.9,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,unknown,73,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,female,6580,4182414,157.33,NA,NA,NA,NA,67.8,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,male,3063,4092194,74.85,NA,NA,NA,NA,31.6,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,unknown,59,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,female,6800,4223661,161,NA,NA,NA,NA,66.7,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,male,3318,4139155,80.16,NA,NA,NA,NA,32.5,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,unknown,76,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,female,7283,4265179,170.75,NA,NA,NA,NA,66.2,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,male,3644,4192181,86.92,NA,NA,NA,NA,33.1,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,unknown,69,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,female,7150,4296920,166.4,NA,NA,NA,NA,64.2,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,male,3891,4225324,92.09,NA,NA,NA,NA,35,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,unknown,90,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,female,7054,4326759,163.03,NA,NA,NA,NA,63.3,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,male,4011,4256146,94.24,NA,NA,NA,NA,36,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,unknown,71,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,female,7328,4356702,168.2,NA,NA,NA,NA,59.1,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,male,4988,4288078,116.32,NA,NA,NA,NA,40.2,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,unknown,93,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,female,6905,4387388,157.38,NA,NA,NA,NA,61.3,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,male,4262,4321967,98.61,NA,NA,NA,NA,37.9,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,unknown,91,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,female,7238,4420400,163.74,NA,NA,NA,NA,58.7,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,male,5001,4357699,114.76,NA,NA,NA,NA,40.5,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,unknown,96,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,female,7379,4455421,165.62,NA,NA,NA,NA,56.2,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,male,5650,4399641,128.42,NA,NA,NA,NA,43,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,unknown,102,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,female,6981,4530882,154.08,NA,NA,NA,NA,54.6,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,male,5701,4471391,127.5,NA,NA,NA,NA,44.6,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,unknown,108,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,female,6812,4571296,149.02,NA,NA,NA,NA,53.1,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,male,5912,4520619,130.78,NA,NA,NA,NA,46.1,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,unknown,103,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,female,6513,4571296,142.48,NA,NA,NA,NA,51.3,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,male,6073,4520619,134.34,NA,NA,NA,NA,47.8,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,unknown,121,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE
