valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,incValueMean3m,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2013-M01,month,CHFL,CHFL,all,agegroup_sti,all,171,8176573,2.09,171,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M02,month,CHFL,CHFL,all,agegroup_sti,all,109,8176573,1.33,280,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M03,month,CHFL,CHFL,all,agegroup_sti,all,145,8176573,1.77,425,1.73,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M04,month,CHFL,CHFL,all,agegroup_sti,all,159,8176573,1.94,584,1.68,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M05,month,CHFL,CHFL,all,agegroup_sti,all,147,8176573,1.8,731,1.84,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M06,month,CHFL,CHFL,all,agegroup_sti,all,123,8176573,1.5,854,1.75,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M07,month,CHFL,CHFL,all,agegroup_sti,all,161,8176573,1.97,1015,1.76,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M08,month,CHFL,CHFL,all,agegroup_sti,all,134,8176573,1.64,1149,1.7,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M09,month,CHFL,CHFL,all,agegroup_sti,all,138,8176573,1.69,1287,1.77,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M10,month,CHFL,CHFL,all,agegroup_sti,all,130,8176573,1.59,1417,1.64,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M11,month,CHFL,CHFL,all,agegroup_sti,all,137,8176573,1.68,1554,1.65,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013-M12,month,CHFL,CHFL,all,agegroup_sti,all,107,8176573,1.31,1661,1.53,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M01,month,CHFL,CHFL,all,agegroup_sti,all,164,8274608,1.98,164,1.66,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M02,month,CHFL,CHFL,all,agegroup_sti,all,114,8274608,1.38,278,1.56,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M03,month,CHFL,CHFL,all,agegroup_sti,all,126,8274608,1.52,404,1.63,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M04,month,CHFL,CHFL,all,agegroup_sti,all,133,8274608,1.61,537,1.5,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M05,month,CHFL,CHFL,all,agegroup_sti,all,162,8274608,1.96,699,1.7,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M06,month,CHFL,CHFL,all,agegroup_sti,all,119,8274608,1.44,818,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M07,month,CHFL,CHFL,all,agegroup_sti,all,133,8274608,1.61,951,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M08,month,CHFL,CHFL,all,agegroup_sti,all,161,8274608,1.95,1112,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M09,month,CHFL,CHFL,all,agegroup_sti,all,102,8274608,1.23,1214,1.6,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M10,month,CHFL,CHFL,all,agegroup_sti,all,137,8274608,1.66,1351,1.61,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M11,month,CHFL,CHFL,all,agegroup_sti,all,127,8274608,1.53,1478,1.47,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014-M12,month,CHFL,CHFL,all,agegroup_sti,all,114,8274608,1.38,1592,1.52,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M01,month,CHFL,CHFL,all,agegroup_sti,all,187,8362816,2.24,187,1.72,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M02,month,CHFL,CHFL,all,agegroup_sti,all,155,8362816,1.85,342,1.82,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M03,month,CHFL,CHFL,all,agegroup_sti,all,172,8362816,2.06,514,2.05,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M04,month,CHFL,CHFL,all,agegroup_sti,all,144,8362816,1.72,658,1.88,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M05,month,CHFL,CHFL,all,agegroup_sti,all,160,8362816,1.91,818,1.9,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M06,month,CHFL,CHFL,all,agegroup_sti,all,141,8362816,1.69,959,1.77,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M07,month,CHFL,CHFL,all,agegroup_sti,all,170,8362816,2.03,1129,1.88,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M08,month,CHFL,CHFL,all,agegroup_sti,all,188,8362816,2.25,1317,1.99,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M09,month,CHFL,CHFL,all,agegroup_sti,all,180,8362816,2.15,1497,2.14,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M10,month,CHFL,CHFL,all,agegroup_sti,all,172,8362816,2.06,1669,2.15,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M11,month,CHFL,CHFL,all,agegroup_sti,all,195,8362816,2.33,1864,2.18,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015-M12,month,CHFL,CHFL,all,agegroup_sti,all,163,8362816,1.95,2027,2.11,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M01,month,CHFL,CHFL,all,agegroup_sti,all,225,8457360,2.66,225,2.31,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M02,month,CHFL,CHFL,all,agegroup_sti,all,205,8457360,2.42,430,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M03,month,CHFL,CHFL,all,agegroup_sti,all,192,8457360,2.27,622,2.45,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M04,month,CHFL,CHFL,all,agegroup_sti,all,204,8457360,2.41,826,2.37,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M05,month,CHFL,CHFL,all,agegroup_sti,all,224,8457360,2.65,1050,2.44,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M06,month,CHFL,CHFL,all,agegroup_sti,all,218,8457360,2.58,1268,2.55,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M07,month,CHFL,CHFL,all,agegroup_sti,all,186,8457360,2.2,1454,2.48,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M08,month,CHFL,CHFL,all,agegroup_sti,all,229,8457360,2.71,1683,2.5,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M09,month,CHFL,CHFL,all,agegroup_sti,all,219,8457360,2.59,1902,2.5,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M10,month,CHFL,CHFL,all,agegroup_sti,all,188,8457360,2.22,2090,2.51,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M11,month,CHFL,CHFL,all,agegroup_sti,all,191,8457360,2.26,2281,2.36,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016-M12,month,CHFL,CHFL,all,agegroup_sti,all,204,8457360,2.41,2485,2.3,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M01,month,CHFL,CHFL,all,agegroup_sti,all,238,8522244,2.79,238,2.49,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M02,month,CHFL,CHFL,all,agegroup_sti,all,194,8522244,2.28,432,2.49,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M03,month,CHFL,CHFL,all,agegroup_sti,all,233,8522244,2.73,665,2.6,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M04,month,CHFL,CHFL,all,agegroup_sti,all,183,8522244,2.15,848,2.39,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M05,month,CHFL,CHFL,all,agegroup_sti,all,199,8522244,2.34,1047,2.41,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M06,month,CHFL,CHFL,all,agegroup_sti,all,197,8522244,2.31,1244,2.27,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M07,month,CHFL,CHFL,all,agegroup_sti,all,216,8522244,2.53,1460,2.39,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M08,month,CHFL,CHFL,all,agegroup_sti,all,270,8522244,3.17,1730,2.67,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M09,month,CHFL,CHFL,all,agegroup_sti,all,213,8522244,2.5,1943,2.73,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M10,month,CHFL,CHFL,all,agegroup_sti,all,194,8522244,2.28,2137,2.65,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M11,month,CHFL,CHFL,all,agegroup_sti,all,229,8522244,2.69,2366,2.49,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017-M12,month,CHFL,CHFL,all,agegroup_sti,all,193,8522244,2.26,2559,2.41,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M01,month,CHFL,CHFL,all,agegroup_sti,all,231,8582905,2.69,231,2.55,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M02,month,CHFL,CHFL,all,agegroup_sti,all,196,8582905,2.28,427,2.41,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M03,month,CHFL,CHFL,all,agegroup_sti,all,176,8582905,2.05,603,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M04,month,CHFL,CHFL,all,agegroup_sti,all,205,8582905,2.39,808,2.24,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M05,month,CHFL,CHFL,all,agegroup_sti,all,251,8582905,2.92,1059,2.45,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M06,month,CHFL,CHFL,all,agegroup_sti,all,228,8582905,2.66,1287,2.66,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M07,month,CHFL,CHFL,all,agegroup_sti,all,221,8582905,2.57,1508,2.72,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M08,month,CHFL,CHFL,all,agegroup_sti,all,297,8582905,3.46,1805,2.9,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M09,month,CHFL,CHFL,all,agegroup_sti,all,261,8582905,3.04,2066,3.02,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M10,month,CHFL,CHFL,all,agegroup_sti,all,286,8582905,3.33,2352,3.28,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M11,month,CHFL,CHFL,all,agegroup_sti,all,285,8582905,3.32,2637,3.23,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018-M12,month,CHFL,CHFL,all,agegroup_sti,all,264,8582905,3.08,2901,3.24,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M01,month,CHFL,CHFL,all,agegroup_sti,all,343,8644780,3.97,343,3.46,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M02,month,CHFL,CHFL,all,agegroup_sti,all,276,8644780,3.19,619,3.41,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M03,month,CHFL,CHFL,all,agegroup_sti,all,309,8644780,3.57,928,3.58,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M04,month,CHFL,CHFL,all,agegroup_sti,all,301,8644780,3.48,1229,3.41,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M05,month,CHFL,CHFL,all,agegroup_sti,all,354,8644780,4.09,1583,3.71,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M06,month,CHFL,CHFL,all,agegroup_sti,all,297,8644780,3.44,1880,3.67,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M07,month,CHFL,CHFL,all,agegroup_sti,all,339,8644780,3.92,2219,3.82,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M08,month,CHFL,CHFL,all,agegroup_sti,all,331,8644780,3.83,2550,3.73,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M09,month,CHFL,CHFL,all,agegroup_sti,all,389,8644780,4.5,2939,4.08,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M10,month,CHFL,CHFL,all,agegroup_sti,all,369,8644780,4.27,3308,4.2,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M11,month,CHFL,CHFL,all,agegroup_sti,all,316,8644780,3.66,3624,4.14,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019-M12,month,CHFL,CHFL,all,agegroup_sti,all,318,8644780,3.68,3942,3.87,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M01,month,CHFL,CHFL,all,agegroup_sti,all,378,8709355,4.34,378,3.89,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M02,month,CHFL,CHFL,all,agegroup_sti,all,329,8709355,3.78,707,3.93,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M03,month,CHFL,CHFL,all,agegroup_sti,all,278,8709355,3.19,985,3.77,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M04,month,CHFL,CHFL,all,agegroup_sti,all,119,8709355,1.37,1104,2.78,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M05,month,CHFL,CHFL,all,agegroup_sti,all,215,8709355,2.47,1319,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M06,month,CHFL,CHFL,all,agegroup_sti,all,233,8709355,2.68,1552,2.17,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M07,month,CHFL,CHFL,all,agegroup_sti,all,282,8709355,3.24,1834,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M08,month,CHFL,CHFL,all,agegroup_sti,all,311,8709355,3.57,2145,3.16,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M09,month,CHFL,CHFL,all,agegroup_sti,all,362,8709355,4.16,2507,3.66,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M10,month,CHFL,CHFL,all,agegroup_sti,all,333,8709355,3.82,2840,3.85,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M11,month,CHFL,CHFL,all,agegroup_sti,all,322,8709355,3.7,3162,3.89,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-M12,month,CHFL,CHFL,all,agegroup_sti,all,278,8709355,3.19,3440,3.57,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M01,month,CHFL,CHFL,all,agegroup_sti,all,327,8778099,3.73,327,3.54,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M02,month,CHFL,CHFL,all,agegroup_sti,all,254,8778099,2.89,581,3.27,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M03,month,CHFL,CHFL,all,agegroup_sti,all,317,8778099,3.61,898,3.41,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M04,month,CHFL,CHFL,all,agegroup_sti,all,260,8778099,2.96,1158,3.15,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M05,month,CHFL,CHFL,all,agegroup_sti,all,263,8778099,3,1421,3.19,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M06,month,CHFL,CHFL,all,agegroup_sti,all,310,8778099,3.53,1731,3.16,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M07,month,CHFL,CHFL,all,agegroup_sti,all,317,8778099,3.61,2048,3.38,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M08,month,CHFL,CHFL,all,agegroup_sti,all,371,8778099,4.23,2419,3.79,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M09,month,CHFL,CHFL,all,agegroup_sti,all,410,8778099,4.67,2829,4.17,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M10,month,CHFL,CHFL,all,agegroup_sti,all,408,8778099,4.65,3237,4.52,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M11,month,CHFL,CHFL,all,agegroup_sti,all,472,8778099,5.38,3709,4.9,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021-M12,month,CHFL,CHFL,all,agegroup_sti,all,379,8778099,4.32,4088,4.78,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M01,month,CHFL,CHFL,all,agegroup_sti,all,362,8855062,4.09,362,4.6,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M02,month,CHFL,CHFL,all,agegroup_sti,all,415,8855062,4.69,777,4.37,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M03,month,CHFL,CHFL,all,agegroup_sti,all,454,8855062,5.13,1231,4.64,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M04,month,CHFL,CHFL,all,agegroup_sti,all,390,8855062,4.4,1621,4.74,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M05,month,CHFL,CHFL,all,agegroup_sti,all,484,8855062,5.47,2105,5,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M06,month,CHFL,CHFL,all,agegroup_sti,all,474,8855062,5.35,2579,5.07,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M07,month,CHFL,CHFL,all,agegroup_sti,all,381,8855062,4.3,2960,5.04,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M08,month,CHFL,CHFL,all,agegroup_sti,all,415,8855062,4.69,3375,4.78,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M09,month,CHFL,CHFL,all,agegroup_sti,all,453,8855062,5.12,3828,4.7,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M10,month,CHFL,CHFL,all,agegroup_sti,all,384,8855062,4.34,4212,4.72,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M11,month,CHFL,CHFL,all,agegroup_sti,all,517,8855062,5.84,4729,5.1,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022-M12,month,CHFL,CHFL,all,agegroup_sti,all,398,8855062,4.49,5127,4.89,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M01,month,CHFL,CHFL,all,agegroup_sti,all,448,9002273,4.98,448,5.1,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M02,month,CHFL,CHFL,all,agegroup_sti,all,481,9002273,5.34,929,4.94,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M03,month,CHFL,CHFL,all,agegroup_sti,all,422,9002273,4.69,1351,5,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M04,month,CHFL,CHFL,all,agegroup_sti,all,368,9002273,4.09,1719,4.71,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M05,month,CHFL,CHFL,all,agegroup_sti,all,489,9002273,5.43,2208,4.74,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M06,month,CHFL,CHFL,all,agegroup_sti,all,568,9002273,6.31,2776,5.28,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M07,month,CHFL,CHFL,all,agegroup_sti,all,555,9002273,6.17,3331,5.97,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M08,month,CHFL,CHFL,all,agegroup_sti,all,612,9002273,6.8,3943,6.43,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M09,month,CHFL,CHFL,all,agegroup_sti,all,500,9002273,5.55,4443,6.17,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M10,month,CHFL,CHFL,all,agegroup_sti,all,549,9002273,6.1,4992,6.15,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M11,month,CHFL,CHFL,all,agegroup_sti,all,601,9002273,6.68,5593,6.11,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-M12,month,CHFL,CHFL,all,agegroup_sti,all,498,9002273,5.53,6091,6.1,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M01,month,CHFL,CHFL,all,agegroup_sti,all,572,9091915,6.29,572,6.17,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M02,month,CHFL,CHFL,all,agegroup_sti,all,559,9091915,6.15,1131,5.99,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M03,month,CHFL,CHFL,all,agegroup_sti,all,486,9091915,5.35,1617,5.93,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M04,month,CHFL,CHFL,all,agegroup_sti,all,505,9091915,5.55,2122,5.68,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M05,month,CHFL,CHFL,all,agegroup_sti,all,566,9091915,6.23,2688,5.71,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M06,month,CHFL,CHFL,all,agegroup_sti,all,529,9091915,5.82,3217,5.87,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M07,month,CHFL,CHFL,all,agegroup_sti,all,580,9091915,6.38,3797,6.14,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M08,month,CHFL,CHFL,all,agegroup_sti,all,590,9091915,6.49,4387,6.23,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M09,month,CHFL,CHFL,all,agegroup_sti,all,608,9091915,6.69,4995,6.52,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M10,month,CHFL,CHFL,all,agegroup_sti,all,635,9091915,6.98,5630,6.72,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M11,month,CHFL,CHFL,all,agegroup_sti,all,703,9091915,7.73,6333,7.13,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024-M12,month,CHFL,CHFL,all,agegroup_sti,all,534,9091915,5.87,6867,6.86,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M01,month,CHFL,CHFL,all,agegroup_sti,all,585,9091915,6.43,585,6.68,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M02,month,CHFL,CHFL,all,agegroup_sti,all,487,9091915,5.36,1072,5.89,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M03,month,CHFL,CHFL,all,agegroup_sti,all,482,9091915,5.3,1554,5.7,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M04,month,CHFL,CHFL,all,agegroup_sti,all,516,9091915,5.68,2070,5.45,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M05,month,CHFL,CHFL,all,agegroup_sti,all,620,9091915,6.82,2690,5.93,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M06,month,CHFL,CHFL,all,agegroup_sti,all,515,9091915,5.66,3205,6.05,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M07,month,CHFL,CHFL,all,agegroup_sti,all,650,9091915,7.15,3855,6.54,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M08,month,CHFL,CHFL,all,agegroup_sti,all,645,9091915,7.09,4500,6.63,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M09,month,CHFL,CHFL,all,agegroup_sti,all,653,9091915,7.18,5153,7.14,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M10,month,CHFL,CHFL,all,agegroup_sti,all,591,9091915,6.5,5744,6.92,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M11,month,CHFL,CHFL,all,agegroup_sti,all,562,9091915,6.18,6306,6.62,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025-M12,month,CHFL,CHFL,all,agegroup_sti,all,588,9091915,6.47,6894,6.38,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2026-M01,month,CHFL,CHFL,all,agegroup_sti,all,655,9091674,7.2,655,6.62,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2026-M02,month,CHFL,CHFL,all,agegroup_sti,all,519,9091674,5.71,1174,6.46,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2026-M03,month,CHFL,CHFL,all,agegroup_sti,all,543,9091674,5.97,1717,6.29,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2026-M04,month,CHFL,CHFL,all,agegroup_sti,all,512,9091674,5.63,2229,5.77,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M01,month,CHFL,CHFL,all,agegroup_sti,all,164,NA,1.98,164,1.66,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M02,month,CHFL,CHFL,all,agegroup_sti,all,109,NA,1.33,278,1.56,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M03,month,CHFL,CHFL,all,agegroup_sti,all,126,NA,1.52,404,1.63,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M04,month,CHFL,CHFL,all,agegroup_sti,all,133,NA,1.61,537,1.5,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M05,month,CHFL,CHFL,all,agegroup_sti,all,147,NA,1.8,699,1.7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M06,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.44,818,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M07,month,CHFL,CHFL,all,agegroup_sti,all,133,NA,1.61,951,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M08,month,CHFL,CHFL,all,agegroup_sti,all,134,NA,1.64,1112,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M09,month,CHFL,CHFL,all,agegroup_sti,all,102,NA,1.23,1214,1.6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M10,month,CHFL,CHFL,all,agegroup_sti,all,130,NA,1.59,1351,1.61,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M11,month,CHFL,CHFL,all,agegroup_sti,all,127,NA,1.53,1478,1.47,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2017-M12,month,CHFL,CHFL,all,agegroup_sti,all,107,NA,1.31,1592,1.52,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M01,month,CHFL,CHFL,all,agegroup_sti,all,164,NA,1.98,164,1.66,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M02,month,CHFL,CHFL,all,agegroup_sti,all,114,NA,1.38,278,1.56,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M03,month,CHFL,CHFL,all,agegroup_sti,all,126,NA,1.52,404,1.63,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M04,month,CHFL,CHFL,all,agegroup_sti,all,133,NA,1.61,537,1.5,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M05,month,CHFL,CHFL,all,agegroup_sti,all,160,NA,1.91,699,1.7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M06,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.44,818,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M07,month,CHFL,CHFL,all,agegroup_sti,all,133,NA,1.61,951,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M08,month,CHFL,CHFL,all,agegroup_sti,all,161,NA,1.95,1112,1.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M09,month,CHFL,CHFL,all,agegroup_sti,all,102,NA,1.23,1214,1.6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M10,month,CHFL,CHFL,all,agegroup_sti,all,137,NA,1.66,1351,1.61,NA,NA,NA,NA,NA,NA,NA,TRUE
