valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,testResult,testResult_type,value,pop,incValue,prct,inc14d,trend,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2020-W14,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,715,1553423,46.03,11.9,98.23,NA,NA,NA,NA,NA,TRUE
cases,2020-W14,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W14,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,6024,8670300,69.48,99.8,154.19,rising,NA,NA,NA,NA,TRUE
cases,2020-W14,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,6037,8709355,69.32,100,153.85,rising,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,149,694072,21.47,4.1,56.91,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,3,16293,18.41,0.1,61.38,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,8,55309,14.46,0.2,43.39,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,243,1043132,23.3,6.8,56.94,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,82,290969,28.18,2.3,79.73,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,85,196735,43.21,2.4,136.73,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,3,39055,7.68,0.1,40.97,falling,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,170,325496,52.23,4.7,131.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,739,506343,145.95,20.5,430.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,41,40851,100.36,1.1,122.4,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,69,200096,34.48,1.9,102.45,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,24,73709,32.56,0.7,101.75,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,73,416347,17.53,2,48.28,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,117,175894,66.52,3.2,125.64,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,15,43520,34.47,0.4,75.83,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,3,38108,7.87,0.1,44.61,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,103,514504,20.02,2.9,52.09,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,9,83107,10.83,0.2,19.25,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,57,277462,20.54,1.6,43.25,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,65,162157,40.08,1.8,71.54,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,67,282909,23.68,1.9,50.9,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,318,350986,90.6,8.8,231.92,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,8,36819,21.73,0.2,57.04,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,520,814762,63.82,14.4,176.13,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,238,348503,68.29,6.6,173.6,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,13,128794,10.09,0.4,41.93,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,381,1553423,24.53,10.6,70.55,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,3600,8670300,41.52,99.9,111,rising,NA,NA,NA,NA,TRUE
cases,2020-W15,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,3603,8709355,41.37,100,110.69,rising,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,100,694072,14.41,5.4,35.88,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16293,0,0,18.41,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,4,55309,7.23,0.2,21.7,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,139,1043132,13.33,7.6,36.62,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,49,290969,16.84,2.7,45.02,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,44,196735,22.37,2.4,65.57,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,1,39055,2.56,0.1,10.24,falling,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,110,325496,33.79,6,86.02,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,375,506343,74.06,20.4,220.01,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,11,40851,26.93,0.6,127.29,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,34,200096,16.99,1.9,51.48,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,14,73709,18.99,0.8,51.55,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,51,416347,12.25,2.8,29.78,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,60,175894,34.11,3.3,100.63,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,2,43520,4.6,0.1,39.06,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,4,38108,10.5,0.2,18.37,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,50,514504,9.72,2.7,29.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,4,83107,4.81,0.2,15.64,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,29,277462,10.45,1.6,31,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,17,162157,10.48,0.9,50.57,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,34,282909,12.02,1.9,35.7,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,146,350986,41.6,7.9,132.2,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,1,36819,2.72,0.1,24.44,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,258,814762,31.67,14,95.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,107,348503,30.7,5.8,98.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,5,128794,3.88,0.3,13.98,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,189,1553423,12.17,10.3,36.69,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1837,8670300,21.19,99.9,62.71,falling,NA,NA,NA,NA,TRUE
cases,2020-W16,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1838,8709355,21.1,100,62.47,falling,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,71,694072,10.23,6.1,24.64,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,1,16293,6.14,0.1,6.14,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,8,55309,14.46,0.7,21.7,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,105,1043132,10.07,9,23.39,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,15,290969,5.16,1.3,22,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,14,196735,7.12,1.2,29.48,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,1,39055,2.56,0.1,5.12,falling,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,48,325496,14.75,4.1,48.54,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,170,506343,33.57,14.6,107.63,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,6,40851,14.69,0.5,41.61,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,20,200096,10,1.7,26.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,3,73709,4.07,0.3,23.06,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,40,416347,9.61,3.4,21.86,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,31,175894,17.62,2.7,51.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,3,43520,6.89,0.3,11.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,8,38108,20.99,0.7,31.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,48,514504,9.33,4.1,19.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,11,83107,13.24,0.9,18.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,22,277462,7.93,1.9,18.38,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,17,162157,10.48,1.5,20.97,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,21,282909,7.42,1.8,19.44,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,105,350986,29.92,9,71.51,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,6,36819,16.3,0.5,19.01,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,162,814762,19.88,13.9,51.55,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,66,348503,18.94,5.7,49.64,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,9,128794,6.99,0.8,10.87,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,157,1553423,10.11,13.5,22.27,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1167,8670300,13.46,99.9,34.65,falling,NA,NA,NA,NA,TRUE
cases,2020-W17,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1168,8709355,13.41,100,34.51,falling,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,39,694072,5.62,5.6,15.85,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16293,0,0,6.14,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,2,55309,3.62,0.3,18.08,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,67,1043132,6.42,9.6,16.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,14,290969,4.81,2,9.97,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,20,196735,10.17,2.9,17.28,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,0,39055,0,0,2.56,falling,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,63,325496,19.36,9,34.1,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,95,506343,18.76,13.6,52.34,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,3,40851,7.34,0.4,22.03,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,7,200096,3.5,1,13.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,2,73709,2.71,0.3,6.78,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,24,416347,5.76,3.4,15.37,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,19,175894,10.8,2.7,28.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,1,43520,2.3,0.1,9.19,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,6,38108,15.74,0.9,36.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,18,514504,3.5,2.6,12.83,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,1,83107,1.2,0.1,14.44,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,18,277462,6.49,2.6,14.42,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,9,162157,5.55,1.3,16.03,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,6,282909,2.12,0.9,9.54,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,56,350986,15.96,8,45.87,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,7,36819,19.01,1,35.31,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,100,814762,12.27,14.3,32.16,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,49,348503,14.06,7,33,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,7,128794,5.44,1,12.42,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,67,1553423,4.31,9.6,14.42,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,700,8670300,8.07,100,21.53,falling,NA,NA,NA,NA,TRUE
cases,2020-W18,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,700,8709355,8.04,100,21.45,falling,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,31,694072,4.47,7.8,10.09,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16293,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,1,55309,1.81,0.2,5.42,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,38,1043132,3.64,9.5,10.07,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,3,290969,1.03,0.8,5.84,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,7,196735,3.56,1.8,13.72,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,0,39055,0,0,0,falling,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,30,325496,9.22,7.5,28.57,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,40,506343,7.9,10,26.66,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,4,40851,9.79,1,17.14,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,4,200096,2,1,5.5,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,3,73709,4.07,0.8,6.78,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,8,416347,1.92,2,7.69,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,22,175894,12.51,5.5,23.31,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,5,43520,11.49,1.2,13.79,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,0,38108,0,0,15.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,8,514504,1.55,2,5.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,3,83107,3.61,0.8,4.81,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,20,277462,7.21,5,13.7,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,1,162157,0.62,0.2,6.17,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,2,282909,0.71,0.5,2.83,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,28,350986,7.98,7,23.93,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,2,36819,5.43,0.5,24.44,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,62,814762,7.61,15.5,19.88,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,21,348503,6.03,5.2,20.09,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,2,128794,1.55,0.5,6.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,55,1553423,3.54,13.8,7.85,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,400,8670300,4.61,100,12.69,falling,NA,NA,NA,NA,TRUE
cases,2020-W19,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,400,8709355,4.59,100,12.63,falling,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,21,694072,3.03,9.1,7.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16293,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,1,55309,1.81,0.4,3.62,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,19,1043132,1.82,8.2,5.46,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,2,290969,0.69,0.9,1.72,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,6,196735,3.05,2.6,6.61,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,0,39055,0,0,0,stagnant,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,8,325496,2.46,3.5,11.67,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,28,506343,5.53,12.1,13.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,0,40851,0,0,9.79,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,2,200096,1,0.9,3,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,0,73709,0,0,4.07,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,11,416347,2.64,4.8,4.56,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,4,175894,2.27,1.7,14.78,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,4,43520,9.19,1.7,20.68,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,0,38108,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,3,514504,0.58,1.3,2.14,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,0,83107,0,0,3.61,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,11,277462,3.96,4.8,11.17,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,1,162157,0.62,0.4,1.23,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,2,282909,0.71,0.9,1.41,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,19,350986,5.41,8.2,13.39,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,1,36819,2.72,0.4,8.15,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,37,814762,4.54,16,12.15,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,19,348503,5.45,8.2,11.48,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,4,128794,3.11,1.7,4.66,NA,NA,NA,NA,NA,TRUE
cases,2020-W20,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,28,1553423,1.8,12.1,5.34,NA,NA,NA,NA,NA,TRUE
